RSSI0 OMNI,RSSI1 OMNI,CINR0 OMNI,CINR1 OMNI,RSSI0 PARABOLIC,RSSI1 PARABOLIC,CINR0 PARABOLIC,CINR1 PARABOLIC,Radio Distance Clean,Radio Distance Noise,GPS Distance Clean,GPS Distance Noise,Longitude,Latitude,Drone Speed,Drone Climb,Drone Altitude,Barometer Altitude,Home to drone bearing,Home to drone elevation,Accelerometer,GPS Spoofing
-80,-80,25,25,-64,-64,41,41,3822.063834,3876.954968,3822.063834,3820.366939,34.739732,32.015816,11.977536,0.010229,39.265578,39.661775,283.614965,0.59242,-0.035094,0
-80,-81,26,26,-65,-64,41,41,3832.292582,3855.964891,3832.292582,3830.155476,34.739608,32.015754,11.942442,0.010199,38.333026,39.499754,283.522219,0.590992,-0.035094,0
-81,-80,25,25,-64,-64,40,41,3842.501259,3846.780948,3842.501259,3842.448275,34.739453,32.015681,11.907348,0.010169,38.81696,39.572744,283.430238,0.589574,-0.035094,0
-80,-80,24,25,-64,-65,40,41,3852.689698,3904.929682,3852.689698,3853.16229,34.739349,32.015725,11.872255,0.010139,39.4251,39.708406,283.339013,0.588166,-0.035094,0
-81,-80,25,25,-62,-63,42,42,3862.857735,3836.153189,3862.857735,3861.587696,34.739226,32.015614,11.837161,0.010109,39.469333,39.631648,283.248536,0.586768,-0.035094,0
-80,-81,25,25,-64,-64,40,41,3873.00521,3864.820947,3873.00521,3881.176103,34.739021,32.015643,11.802068,0.010079,39.743156,39.574908,283.1588,0.58538,-0.035094,0
-80,-80,26,24,-64,-64,41,41,3883.131962,3870.899961,3883.131962,3875.910999,34.739057,32.015567,11.766974,0.010049,39.879132,39.609722,283.069798,0.584002,-0.035094,0
-80,-80,25,26,-64,-63,41,41,3893.237835,3917.966272,3893.237835,3895.384521,34.738848,32.015577,11.73188,0.010019,39.533457,39.644454,282.981521,0.582634,-0.035094,0
-80,-80,25,25,-64,-64,41,40,3903.322675,3893.807253,3903.322675,3898.516068,34.738811,32.015565,11.696787,0.009989,39.764938,39.516436,282.893964,0.581275,-0.035094,0
-79,-79,25,25,-64,-64,41,41,3913.38633,3902.339566,3913.38633,3915.463955,34.738616,32.015526,11.661693,0.009959,38.472829,39.696428,282.807118,0.579927,-0.035094,0
-81,-80,25,25,-64,-64,41,41,3923.428647,3995.608306,3923.428647,3927.940704,34.738464,32.015462,11.6266,0.009929,40.226932,39.527342,282.720976,0.578587,-0.035094,0
-81,-81,25,26,-64,-64,40,41,3933.449481,3918.807983,3933.449481,3935.109074,34.738393,32.015488,11.591506,0.009899,40.039689,39.62123,282.635532,0.577258,-0.035094,0
-80,-79,25,25,-65,-64,40,41,3943.448684,3944.539085,3943.448684,3947.412512,34.738228,32.01537,11.556412,0.009869,40.254205,39.589086,282.550779,0.575938,-0.035094,0
-80,-80,25,24,-65,-64,41,41,3953.426113,3902.610915,3953.426113,3950.747495,34.738191,32.015367,11.521319,0.009839,40.207784,39.644579,282.466709,0.574627,-0.035094,0
-81,-80,26,25,-63,-64,41,41,3963.381626,3938.784935,3963.381626,3961.838218,34.738052,32.015295,11.486225,0.00981,39.330925,39.707896,282.383317,0.573326,-0.035094,0
-82,-80,24,25,-64,-64,41,40,3973.315083,3989.266165,3973.315083,3978.795899,34.737887,32.015367,11.451132,0.00978,39.761996,39.468755,282.300594,0.572034,-0.035094,0
-79,-79,25,25,-65,-64,40,41,3983.226345,3941.410531,3983.226345,3985.265103,34.737788,32.015257,11.416038,0.00975,40.377634,39.684333,282.218536,0.570751,-0.035094,0
-80,-80,25,26,-64,-64,42,41,3993.115278,3993.957328,3993.115278,3998.144728,34.737655,32.015281,11.380945,0.00972,38.923567,39.594309,282.137135,0.569477,-0.035094,0
-81,-78,25,25,-65,-63,41,41,4002.981746,3938.877764,4002.981746,4001.624438,34.737599,32.01521,11.345851,0.00969,39.560805,39.718743,282.056385,0.568213,-0.035094,0
-81,-80,25,25,-65,-64,41,41,4012.825617,3983.284269,4012.825617,4011.425949,34.737495,32.015217,11.310757,0.00966,39.991817,39.689281,281.97628,0.566957,-0.035094,0
-79,-80,24,24,-65,-64,41,41,4022.646761,3992.628843,4022.646761,4025.485093,34.737315,32.015107,11.275664,0.00963,39.217709,39.688852,281.896813,0.56571,-0.035094,0
-79,-80,25,25,-64,-65,41,40,4032.445049,4038.156271,4032.445049,4026.049548,34.7373,32.01507,11.24057,0.0096,39.639539,39.791905,281.817978,0.564472,-0.035094,0
-80,-80,24,26,-64,-64,41,41,4042.220354,4036.008137,4042.220354,4035.282121,34.737182,32.014998,11.205477,0.00957,38.979321,39.695833,281.73977,0.563243,-0.035094,0
-80,-80,25,25,-65,-64,41,40,4051.972551,4019.848144,4051.972551,4054.202637,34.736998,32.015082,11.170383,0.00954,40.473676,39.589259,281.662182,0.562023,-0.035094,0
-80,-80,25,25,-63,-64,41,41,4061.701517,4107.100719,4061.701517,4060.912496,34.736927,32.015089,11.135289,0.00951,39.259012,39.816799,281.585207,0.560811,-0.035094,0
-80,-80,25,25,-64,-65,41,42,4071.40713,4059.14066,4071.40713,4071.497308,34.736795,32.015018,11.100196,0.00948,39.683662,39.725734,281.508842,0.559608,-0.035094,0
-80,-81,25,25,-64,-64,41,40,4081.089269,4066.460175,4081.089269,4085.213727,34.736632,32.014957,11.065102,0.00945,39.57613,39.588972,281.433078,0.558413,-0.035094,0
-80,-80,25,25,-63,-64,41,41,4090.747817,4128.12005,4090.747817,4093.403657,34.736531,32.014902,11.030009,0.00942,40.457892,39.835056,281.357912,0.557227,-0.035094,0
-79,-81,25,25,-64,-64,40,42,4100.382657,4083.514894,4100.382657,4097.442711,34.736476,32.014853,10.994915,0.00939,39.535322,39.827812,281.283337,0.556049,-0.035094,0
-80,-79,23,25,-64,-64,40,40,4109.993673,4020.347399,4109.993673,4109.077982,34.736358,32.014887,10.959821,0.00936,39.453312,39.729475,281.209347,0.55488,-0.035094,0
-81,-80,26,25,-64,-64,42,40,4119.580751,4115.988359,4119.580751,4114.287768,34.736293,32.014848,10.924728,0.00933,39.994891,39.668822,281.135938,0.553718,-0.035094,0
-81,-80,25,25,-65,-64,41,42,4129.14378,4104.982222,4129.14378,4128.851907,34.736135,32.014848,10.889634,0.0093,39.73385,39.815886,281.063103,0.552565,-0.035094,0
-80,-80,25,25,-64,-64,41,41,4138.682648,4066.15204,4138.682648,4140.938775,34.735983,32.014754,10.854541,0.00927,39.570589,39.834553,280.990837,0.55142,-0.035094,0
-81,-80,25,26,-64,-64,40,41,4148.197247,4099.027879,4148.197247,4148.760488,34.735898,32.014751,10.819447,0.00924,39.417571,39.913343,280.919136,0.550283,-0.035094,0
-80,-81,25,25,-64,-64,41,41,4157.687469,4131.919073,4157.687469,4159.515921,34.735782,32.014749,10.784354,0.00921,39.728076,39.761432,280.847993,0.549155,-0.035094,0
-80,-80,24,24,-63,-64,41,41,4167.153207,4186.677782,4167.153207,4169.728631,34.735676,32.014771,10.74926,0.00918,39.572202,39.877718,280.777404,0.548034,-0.035094,0
-80,-81,24,25,-64,-64,42,41,4176.594358,4220.810602,4176.594358,4179.277087,34.735556,32.014694,10.714166,0.00915,39.167402,39.822281,280.707363,0.546921,-0.035094,0
-80,-82,25,24,-64,-64,41,40,4186.010817,4217.702239,4186.010817,4187.913867,34.735436,32.014574,10.679073,0.00912,39.201721,39.956529,280.637866,0.545815,-0.035094,0
-80,-80,25,25,-65,-64,41,40,4195.402482,4084.386057,4195.402482,4195.445309,34.735356,32.014577,10.643979,0.00909,39.939316,40.041836,280.568907,0.544718,-0.035094,0
-81,-81,24,24,-65,-63,40,40,4204.769252,4172.075548,4204.769252,4209.507977,34.735209,32.014599,10.608886,0.00906,40.057102,39.94828,280.500482,0.543628,-0.035094,0
-81,-81,24,24,-65,-66,40,40,4214.111029,4250.257249,4214.111029,4221.010582,34.735069,32.014524,10.573792,0.00903,39.477099,40.031244,280.432585,0.542546,-0.035094,0
-80,-81,24,24,-65,-64,41,40,4223.427714,4211.306776,4223.427714,4217.014869,34.735107,32.014501,10.538698,0.009,40.462223,39.931727,280.365212,0.541472,-0.035094,0
-81,-83,24,24,-65,-65,40,41,4232.71921,4136.532372,4232.71921,4225.702516,34.735008,32.014476,10.503605,0.00897,39.666705,39.990955,280.298358,0.540405,-0.035094,0
-81,-81,24,24,-65,-65,40,41,4241.985422,4130.180869,4241.985422,4239.454602,34.734853,32.014443,10.468511,0.00894,39.797767,39.73833,280.232018,0.539345,-0.035094,0
-80,-81,24,24,-64,-65,39,40,4251.226256,4238.457702,4251.226256,4251.738709,34.734725,32.014465,10.433418,0.00891,40.588107,39.842401,280.166189,0.538293,-0.035094,0
-81,-81,24,24,-66,-66,39,40,4260.441618,4332.705738,4260.441618,4255.295112,34.734669,32.014381,10.398324,0.00888,40.004413,39.972257,280.100864,0.537249,-0.035094,0
-82,-81,24,24,-64,-65,40,40,4269.631417,4266.010507,4269.631417,4268.998471,34.734528,32.014408,10.36323,0.00885,40.577594,40.015952,280.03604,0.536211,-0.035094,0
-81,-81,24,24,-65,-65,39,40,4278.795562,4310.931453,4278.795562,4281.227999,34.734385,32.014357,10.328137,0.00882,39.078704,40.013753,279.971712,0.535181,-0.035094,0
-80,-81,24,23,-65,-65,39,40,4287.933964,4301.258394,4287.933964,4281.988198,34.734364,32.014294,10.293043,0.008791,39.841995,39.998777,279.907876,0.534158,-0.035094,0
-80,-81,23,24,-65,-66,41,39,4297.848635,4377.392707,4297.848635,4297.140334,34.734186,32.014219,10.25795,0.018628,39.948548,39.967915,279.828542,0.532982,-0.035094,1
-81,-81,24,24,-65,-64,40,40,4304.055849,4330.336121,4290.662712,4285.891482,34.734296,32.014167,10.309827,0.018722,38.689298,39.678447,279.730473,0.534124,0.051877,1
-81,-80,24,23,-65,-64,40,40,4310.362508,4364.75567,4283.453247,4282.195678,34.73433,32.014138,10.361704,0.018816,38.868593,39.100328,279.631579,0.535274,0.051877,1
-81,-82,24,24,-64,-64,40,40,4316.769186,4353.443636,4276.220496,4271.376599,34.73443,32.014056,10.41358,0.01891,39.66401,38.552315,279.531852,0.536433,0.051877,1
-81,-81,24,24,-65,-66,41,40,4323.276458,4396.033933,4268.96472,4277.087472,34.734363,32.014027,10.465457,0.019005,39.644856,38.32648,279.431287,0.537599,0.051877,1
-81,-81,24,23,-65,-65,40,40,4329.884901,4418.610087,4261.686182,4257.038905,34.734568,32.013972,10.517334,0.019099,40.501717,37.911029,279.329877,0.538774,0.051877,1
-80,-81,26,24,-66,-66,40,40,4336.595098,4384.343856,4254.385147,4252.334393,34.734573,32.013738,10.569211,0.019193,40.190283,37.34178,279.227616,0.539956,0.051877,1
-81,-81,24,24,-65,-65,40,40,4343.407631,4424.978432,4247.061888,4239.90609,34.734712,32.013768,10.621088,0.019287,39.693269,36.780407,279.124498,0.541147,0.051877,1
-81,-81,23,24,-66,-63,40,40,4350.323088,4270.938001,4239.716676,4235.888514,34.734726,32.013614,10.672965,0.019381,39.535471,36.468588,279.020516,0.542346,0.051877,1
-81,-82,23,24,-65,-65,41,40,4357.342055,4371.592461,4232.349789,4226.595354,34.734827,32.013619,10.724842,0.019476,40.33766,35.896289,278.915665,0.543553,0.051877,1
-80,-82,25,23,-65,-65,40,40,4364.465124,4400.199212,4224.961507,4224.582937,34.734821,32.013468,10.776719,0.01957,40.471246,35.692516,278.809937,0.544769,0.051877,1
-81,-82,23,23,-65,-65,39,40,4371.692887,4356.106163,4217.552114,4219.590705,34.734871,32.013449,10.828596,0.019664,40.42098,34.876392,278.703325,0.545993,0.051877,1
-81,-82,24,24,-65,-65,40,40,4379.025937,4387.089869,4210.121899,4213.463193,34.73492,32.013357,10.880473,0.019758,40.381001,34.203238,278.595824,0.547225,0.051877,1
-79,-81,24,24,-65,-65,40,40,4386.464872,4334.323263,4202.671151,4206.856743,34.734998,32.013399,10.93235,0.019852,39.798133,34.029149,278.487427,0.548465,0.051877,1
-81,-82,24,25,-65,-65,40,40,4394.010287,4373.682459,4195.200166,4195.723961,34.735062,32.013084,10.984227,0.019947,40.703658,33.279753,278.378126,0.549714,0.051877,1
-80,-81,25,24,-65,-65,40,40,4401.662782,4378.590059,4187.709243,4185.536409,34.735179,32.013129,11.036104,0.020041,40.243761,33.085727,278.267916,0.550971,0.051877,1
-79,-81,24,24,-65,-66,40,39,4409.422955,4455.952533,4180.198683,4181.578787,34.735206,32.01304,11.08798,0.020135,40.955704,32.516153,278.156788,0.552237,0.051877,1
-81,-82,24,23,-64,-67,39,41,4417.291409,4402.089152,4172.668794,4172.052418,34.735295,32.01296,11.139857,0.020229,40.42376,32.04018,278.044737,0.553511,0.051877,1
-82,-81,25,24,-64,-65,40,40,4425.268743,4522.367065,4165.119885,4161.819506,34.735386,32.012851,11.191734,0.020323,40.108312,31.410823,277.931755,0.554793,0.051877,1
-81,-81,24,24,-65,-65,40,41,4433.355561,4413.228241,4157.552271,4158.814311,34.735399,32.012734,11.243611,0.020418,39.92754,30.74928,277.817835,0.556084,0.051877,1
-81,-81,24,23,-65,-64,40,39,4441.552465,4505.57649,4149.966269,4146.19177,34.73554,32.012768,11.295488,0.020512,40.73712,30.30981,277.70297,0.557384,0.051877,1
-81,-81,24,24,-65,-65,40,40,4449.860059,4426.248006,4142.362202,4144.316877,34.735526,32.012555,11.347365,0.020606,40.039599,29.748051,277.587153,0.558691,0.051877,1
-80,-80,24,24,-66,-65,40,41,4458.278945,4426.626794,4134.740395,4134.885703,34.735624,32.012537,11.399242,0.0207,40.150819,29.351186,277.470376,0.560008,0.051877,1
-81,-80,25,25,-66,-65,42,39,4466.809727,4405.395539,4127.10118,4125.067123,34.735715,32.012446,11.451119,0.020794,40.947848,28.939679,277.352633,0.561333,0.051877,1
-79,-80,24,24,-66,-65,39,40,4475.453008,4512.688492,4119.44489,4119.456035,34.735764,32.012375,11.502996,0.020889,39.610725,28.183053,277.233916,0.562666,0.051877,1
-81,-82,23,24,-63,-65,39,40,4484.209392,4456.104433,4111.771864,4113.710685,34.73582,32.01234,11.554873,0.020983,39.965666,27.719755,277.114218,0.564008,0.051877,1
-81,-80,24,24,-65,-66,40,40,4493.079481,4403.881392,4104.082445,4103.248642,34.735912,32.012203,11.60675,0.021077,40.470609,27.146756,276.99353,0.565359,0.051877,1
-82,-81,23,24,-65,-64,41,40,4502.063878,4501.567028,4096.376981,4088.846235,34.736045,32.012058,11.658627,0.021171,40.366736,26.387032,276.871846,0.566718,0.051877,1
-81,-82,24,23,-65,-64,40,40,4511.163183,4522.883459,4088.655823,4085.757615,34.736068,32.011991,11.710503,0.021265,40.3194,25.911202,276.749158,0.568086,0.051877,1
-81,-81,24,24,-65,-66,41,39,4520.377999,4451.274629,4080.919328,4088.70823,34.736028,32.011926,11.76238,0.02136,40.214034,25.419528,276.625459,0.569463,0.051877,1
-81,-81,26,25,-65,-65,40,40,4529.708924,4516.048172,4073.167857,4073.952491,34.736173,32.011834,11.814257,0.021454,40.643284,24.742842,276.500739,0.570848,0.051877,1
-80,-82,23,24,-65,-65,40,40,4539.156557,4528.493976,4065.401774,4065.505941,34.736241,32.011668,11.866134,0.021548,41.328417,24.185994,276.374993,0.572242,0.051877,1
-80,-81,25,24,-65,-65,40,40,4548.721496,4564.468014,4057.621449,4058.714329,34.736313,32.011666,11.918011,0.021642,40.316271,23.684931,276.248211,0.573645,0.051877,1
-82,-81,24,25,-63,-65,41,40,4558.404337,4523.341374,4049.827258,4048.30473,34.736412,32.011574,11.969888,0.021736,40.883828,23.043327,276.120387,0.575056,0.051877,1
-82,-82,24,22,-65,-65,40,40,4568.205674,4649.152711,4042.01958,4039.336421,34.736499,32.011507,12.021765,0.021831,40.672517,22.378636,275.991511,0.576476,0.051877,1
-81,-81,24,24,-64,-65,40,40,4578.1261,4532.163084,4034.198798,4029.426827,34.736594,32.011418,12.073642,0.021925,40.467355,21.699996,275.861577,0.577905,0.051877,1
-81,-80,24,22,-65,-64,41,42,4588.166206,4535.604318,4026.365302,4025.845377,34.736614,32.011263,12.125519,0.022019,40.572876,21.05345,275.730575,0.579342,0.051877,1
-81,-81,25,25,-65,-65,40,40,4598.326582,4613.255298,4018.519485,4020.270315,34.73667,32.011234,12.177396,0.022113,40.842955,20.512026,275.598498,0.580788,0.051877,1
-81,-81,23,24,-65,-65,39,41,4608.607814,4594.133135,4010.661748,4006.683137,34.736799,32.011105,12.229273,0.022208,40.552567,19.843155,275.465338,0.582243,0.051877,1
-82,-81,24,24,-67,-65,39,40,4619.010488,4636.204993,4002.792493,4003.494542,34.736833,32.011104,12.28115,0.022302,40.206035,19.237315,275.331086,0.583707,0.051877,1
-82,-80,24,24,-65,-65,40,40,4629.535186,4630.544461,3994.912129,3996.564149,34.736887,32.010923,12.333026,0.022396,40.35039,18.620461,275.195733,0.58518,0.051877,1
-80,-81,24,23,-65,-65,40,40,4640.182488,4644.631048,3987.021072,3992.514934,34.736916,32.010783,12.384903,0.02249,40.856256,18.048427,275.059272,0.586661,0.051877,1
-81,-81,23,25,-65,-65,40,41,4650.952972,4744.196314,3979.119739,3984.173928,34.737001,32.010745,12.43678,0.022584,41.611387,17.254849,274.921695,0.588151,0.051877,1
-80,-81,24,25,-64,-65,40,39,4661.847212,4719.504138,3971.208557,3970.057247,34.737137,32.010603,12.488657,0.022679,40.02887,16.808458,274.782992,0.589649,0.051877,1
-82,-81,24,24,-65,-65,41,39,4672.865781,4642.656236,3963.287956,3962.162086,34.737217,32.01057,12.540534,0.022773,40.745013,15.968159,274.643154,0.591157,0.051877,1
-81,-80,25,25,-66,-65,40,40,4684.009248,4719.987238,3955.35837,3950.980043,34.737335,32.010553,12.592411,0.022867,41.112121,15.303094,274.502174,0.592673,0.051877,1
-81,-82,25,25,-65,-65,41,40,4695.278179,4703.8507,3947.42024,3953.896071,34.737287,32.010372,12.644288,0.022961,41.739069,14.635872,274.360043,0.594198,0.051877,1
-81,-81,26,26,-63,-65,40,40,4706.673137,4618.972769,3939.474015,3939.213957,34.737437,32.010303,12.696165,0.023055,41.428936,13.962967,274.216752,0.595732,0.051877,1
-81,-81,24,24,-66,-65,40,40,4718.194681,4760.954608,3931.520144,3930.841552,34.737512,32.010137,12.748042,0.02315,41.33878,13.342624,274.072292,0.597274,0.051877,1
-80,-81,24,24,-65,-66,40,41,4729.843368,4810.487241,3923.559087,3922.805491,34.737595,32.01011,12.799919,0.023244,41.418443,12.601766,273.926654,0.598825,0.051877,1
-81,-81,25,25,-65,-64,41,40,4741.61975,4780.480011,3915.591307,3914.293588,34.737677,32.010006,12.851796,0.023338,40.299024,11.879506,273.779829,0.600385,0.051877,1
-82,-82,23,23,-66,-66,39,39,4753.524377,4744.77984,3907.617273,3901.857252,34.737803,32.009927,12.903673,0.023432,40.830831,11.029058,273.631809,0.601954,0.051877,1
-82,-81,23,23,-66,-68,39,39,4765.557794,4686.06921,3899.637461,3901.661645,34.737795,32.009788,12.95555,0.023526,41.124913,10.281777,273.482584,0.603531,0.051877,1
-83,-82,22,23,-66,-65,39,39,4777.720543,4842.985279,3891.652352,3898.03177,34.73783,32.00973,13.007426,0.023621,41.104568,9.603292,273.332146,0.605117,0.051877,1
-82,-82,23,23,-66,-66,38,39,4790.013162,4801.209422,3883.662433,3876.958873,34.738048,32.009656,13.059303,0.023715,41.659985,8.997419,273.180484,0.606712,0.051877,1
-82,-82,23,22,-67,-67,39,38,4802.436184,4767.411891,3875.668197,3877.52139,34.738035,32.009542,13.11118,0.023809,39.850152,8.13253,273.027591,0.608316,0.051877,1
-82,-81,23,23,-66,-66,39,39,4814.990138,4767.10227,3867.670144,3864.258459,34.738171,32.009467,13.163057,0.023903,41.364406,7.529784,272.873457,0.609927,0.051877,1
-82,-83,23,22,-66,-66,38,39,4827.675552,4893.835834,3859.66878,3855.583777,34.738255,32.009323,13.214934,0.023997,40.388488,6.675318,272.718072,0.611548,0.051877,1
-81,-82,23,23,-64,-65,39,39,4840.492945,4784.049947,3851.664617,3853.882964,34.738268,32.009243,13.266811,0.024092,42.094743,6.0828,272.561427,0.613177,0.051877,1
-82,-82,23,22,-66,-66,39,40,4853.442835,4882.482512,3843.658173,3839.663008,34.738415,32.009156,13.318688,0.024186,40.84841,5.394222,272.403513,0.614815,0.051877,1
-82,-81,23,23,-65,-66,40,37,4866.525734,4852.220526,3835.649972,3838.520304,34.738421,32.009028,13.370565,0.02428,41.057287,4.555982,272.244321,0.616461,0.051877,1
-81,-81,23,22,-65,-66,39,40,4879.74215,4876.137169,3827.640546,3820.406506,34.738608,32.008925,13.422442,0.024374,41.0487,3.546324,272.08384,0.618116,0.051877,1
-80,-83,24,23,-67,-66,40,40,4893.092586,4892.388339,3819.630434,3822.577348,34.738579,32.008773,13.474319,0.024468,41.327528,3.021096,271.922062,0.619779,0.051877,1
-81,-82,23,23,-66,-67,39,39,4906.577542,4850.011109,3811.620178,3809.089748,34.738722,32.008765,13.526196,0.024563,41.399024,2.381545,271.758978,0.621451,0.051877,1
-82,-82,23,23,-65,-66,38,39,4920.197511,4895.721954,3803.610332,3803.145689,34.738783,32.008707,13.578073,0.024657,40.553454,1.541402,271.594576,0.623131,0.051877,1
-82,-82,23,23,-65,-66,40,38,4933.952981,4897.935917,3795.601452,3797.373856,34.738841,32.00863,13.629949,0.024751,41.128228,0.688988,271.428849,0.62482,0.051877,1
